,Price,Area,Location
5756,2000000,20,
5757,1000000,20,
5758,10000000,20,Hòa Thọ Tây
5759,,20,
5760,,20,
5761,5000000,,
5762,45000000,20,
5763,5000000,22,
5764,6000000,130,
5765,27000000,60,
5766,4000000,20,
5767,15000000,100,
5768,4000000,20,
5769,4000000,20,
5770,15000000,20,
5771,1000000,20,
5772,6000000,108,
5773,8000000,155,
5774,1000000,20,Hòa An
5775,7000000,60,
5776,8000000,65,
5777,5000000,60,
5778,18000000,120,
5779,27000000,240,
5780,7000000,100,Phước Ninh
5781,8000000,98,An Khê
5782,,20,An Khê
5783,2000000,20,
5784,5000000,78,
5785,5000000,20,
5786,30000000,120,
5787,4000000,50,
5788,7000000,70,Hòa Minh
5789,25000000,500,
5790,5000000,90,
5791,10000000,70,
5792,6000000,20,
5793,4000000,20,Hòa Cường Bắc
5794,4000000,80,
5795,5000000,20,
5796,4000000,20,
5797,2000000,20,
5798,5000000,60,
5799,12000000,94,
5800,32000000,150,
5801,6000000,109,
5802,4000000,60,
5803,2000000,20,
5804,1000000,20,
5805,20000000,240,
5806,1000000,20,
5807,4000000,20,Hòa Minh
5808,2000000,20,
5809,,20,
5810,3000000,20,
5811,3000000,20,
5812,2000000,20,
5813,6000000,100,Hòa Xuân
5814,8000000,80,
5815,23000000,100,
5816,6000000,109,
5817,4000000,75,
5818,3000000,40,
5819,8000000,100,
5820,2000000,20,
5821,5000000,20,
5822,4000000,75,
5823,35000000,100,
5824,,18,
5825,15000000,300,Hòa Minh
5826,9000000,55,
5827,6000000,60,Thọ Quang
5828,5000000,30,
5829,11000000,50,
5830,15000000,90,
5831,2000000,20,
5832,6000000,124,
5833,3000000,25,
5834,7000000,40,
5835,8000000,80,
5836,13000000,120,
5837,4000000,25,
5838,2000000,25,
5839,3000000,17,
5840,25000000,300,
5841,18000000,120,Thanh Bình
5842,1000000,22,
5843,3000000,90,
5844,8000000,60,
5845,6000000,77,
5846,3000000,60,
5847,12000000,65,
5848,6000000,110,
5849,15000000,180,
5850,5000000,100,
5851,4000000,150,
5852,4000000,50,
5853,7000000,100,
5854,8000000,120,
5855,7000000,120,
5856,7000000,60,
5857,7000000,120,
5858,13000000,43,
5859,18000000,120,
5860,14000000,47,
5861,40000000,200,
5862,7000000,70,
5863,6000000,60,
5864,1000000,16,Hòa Minh
5865,13000000,120,Thuận Phước
5866,12000000,60,
5867,8000000,140,
5868,8000000,140,
5869,8000000,150,
5870,15000000,90,
5871,14000000,40,
5872,5000000,35,Hòa Xuân
5873,12000000,55,
5874,1000000,25,
5875,17000000,85,
5876,3000000,25,
5877,7000000,120,
5878,20000000,180,
5879,2000000,20,
5880,22000000,76,
5881,2000000,20,
5882,2000000,20,
5883,10000000,45,
5884,1000000,30,
5885,2000000,20,
5886,4000000,70,
5887,10000000,170,
5888,5000000,130,Nại Hiên Đông
5889,2000000,20,
5890,8000000,50,
5891,3000000,25,
5892,4000000,140,Hòa Khánh Nam
5893,8000000,40,
5894,7000000,30,
5895,1000000,25,
5896,13000000,119,
5897,4000000,20,
5898,6000000,90,
5899,7000000,45,
5900,1000000,14,
5901,3000000,55,
5902,6000000,55,
5903,7000000,59,
5904,2000000,20,
5905,2000000,20,
5906,2000000,20,
5907,2000000,25,
5908,4000000,40,
5909,2000000,20,Hòa Minh
5910,6000000,20,
5911,3000000,20,Chính Gián
5912,18000000,120,
5913,20000000,192,Thạch Thang
5914,3000000,20,
5915,1000000,20,
5916,2000000,20,
5917,1000000,20,Hòa Minh
5918,8000000,30,
5919,,220,
5920,1000000,90,
5921,3000000,20,
5922,2000000,20,An Khê
5923,2000000,20,Hòa Xuân
5924,3000000,20,
5925,2000000,30,Thọ Quang
5926,6000000,168,
5927,30000000,75,
5928,6000000,90,
5929,7000000,120,
5930,23000000,43,
5931,9000000,150,
5932,2000000,20,
5933,1000000,20,
5934,2000000,20,
5935,12000000,100,
5936,1000000,20,
5937,9000000,195,
5938,6000000,135,
5939,4000000,115,
5940,1000000,20,
5941,4000000,20,
5942,1000000,20,An Hải Bắc
5943,2000000,20,
5944,3000000,50,
5945,15000000,50,
5946,8000000,90,
5947,6000000,75,
5948,36000000,20,
5949,2000000,20,
5950,9000000,90,
5951,9000000,90,
5952,1000000,45,Hòa An
5953,3000000,35,
5954,1000000,20,An Hải Đông
5955,1000000,20,
5956,1000000,20,
5957,2000000,20,
5958,8000000,90,
5959,3000000,20,
5960,16000000,105,
5961,12000000,100,
5962,4000000,60,
5963,7000000,120,
5964,15000000,60,
5965,15000000,70,
5966,3000000,20,
5967,1000000,20,
5968,1000000,20,
5969,1000000,20,
5970,1000000,30,
5971,2000000,20,
5972,10000000,80,
5973,30000000,150,
5974,12000000,70,
5975,2000000,20,
5976,2000000,20,
5977,1000000,20,
5978,3000000,40,
5979,7000000,50,
5980,3000000,35,Mân Thái
5981,4000000,20,An Hải Bắc
5982,2000000,20,
5983,2000000,20,
5984,,20,
5985,15000000,250,
5986,7000000,125,Hòa Minh
5987,8000000,70,
5988,5000000,100,
5989,6000000,25,Mỹ An
5990,6000000,80,
5991,2000000,20,
5992,4000000,20,
5993,1000000,16,
5994,1000000,20,
5995,3000000,20,
5996,3000000,40,
5997,2000000,25,Hòa Minh
5998,2000000,30,Hòa An
5999,4000000,60,
6000,14000000,250,Hòa Cường Bắc
6001,35000000,120,Hòa Cường Bắc
6002,1000000,20,
6003,9000000,140,Hòa Cường Nam
6004,2000000,20,
6005,4000000,70,
6006,22000000,60,
6007,7000000,120,
6008,7000000,50,
6009,18000000,300,Thanh Bình
6010,1000000,20,
6011,2000000,20,
6012,2000000,20,
6013,4000000,40,
6014,15000000,170,
6015,2000000,20,
6016,4000000,20,
6017,4000000,20,
6018,2000000,20,
6019,3000000,75,
6020,5000000,15,
6021,15000000,64,
6022,13000000,100,
6023,4000000,20,
6024,10000000,165,Thuận Phước
6025,7000000,90,
6026,8000000,90,
6027,2000000,20,
6028,2000000,20,
6029,2000000,20,
6030,2000000,20,
6031,3000000,20,Bình Thuận
6032,11000000,68,
6033,10000000,255,
6034,25000000,300,Mân Thái
6035,5000000,25,Thuận Phước
6036,20000000,120,Mỹ An
6037,1000000,20,
6038,5000000,20,Hòa Thuận Đông
6039,6000000,20,
6040,42000000,100,Phước Ninh
6041,4000000,60,
6042,20000000,300,
6043,25000000,120,
6044,8000000,97,
6045,7000000,60,An Hải Đông
6046,10000000,120,
6047,3000000,90,
6048,3000000,50,
6049,2000000,60,
6050,1000000,20,
6051,3000000,25,
6052,3000000,75,Hòa Minh
6053,6000000,120,
6054,2000000,20,An Hải Bắc
6055,2000000,20,
6056,2000000,20,Thanh Bình
6057,1000000,20,
6058,2000000,20,Hòa Cường Bắc
6059,2000000,20,
6060,2000000,20,
6061,2000000,20,
6062,1000000,20,
6063,8000000,120,
6064,60000000,700,
6065,2000000,30,
6066,7000000,30,An Hải Đông
6067,38000000,330,
6068,6000000,52,
6069,30000000,160,
6070,1000000,20,Hòa An
6071,1000000,20,Mỹ An
6072,,20,
6073,8000000,120,Khuê Trung
6074,10000000,195,
6075,1000000,20,
6076,1000000,20,
6077,29000000,300,
6078,10000000,120,
6079,3000000,82,
6080,10000000,86,
6081,12000000,200,
6082,29000000,300,
6083,2000000,35,Mỹ An
6084,1000000,20,
6085,4000000,30,Hòa Khánh Nam
6086,4000000,25,
6087,1000000,20,
6088,20000000,200,An Hải Bắc
6089,22000000,200,
6090,3000000,60,
6091,5000000,50,Hòa Cường Bắc
6092,20000000,162,Thanh Bình
6093,20000000,110,
6094,13000000,75,An Hải Bắc
6095,1000000,30,
6096,4000000,30,
6097,2000000,20,
6098,2000000,20,
6099,3000000,20,
6100,7000000,100,
6101,1000000,20,
6102,2000000,20,
6103,3000000,20,
6104,8000000,45,An Hải Tây
6105,20000000,120,Hòa Xuân
6106,,20,Mỹ An
6107,5000000,50,
6108,2000000,18,Thuận Phước
6109,8000000,40,An Hải Tây
6110,2000000,20,
6111,16000000,90,
6112,2000000,30,
6113,3000000,30,
6114,4000000,45,
6115,3000000,20,
6116,50000000,120,
6117,9000000,100,
6118,7000000,76,
6119,4000000,30,
6120,12000000,110,Khuê Mỹ
6121,7000000,72,
6122,9000000,60,
6123,2000000,40,Hòa Minh
6124,2000000,23,
6125,5000000,40,
6126,3000000,76,
6127,12000000,80,
6128,2000000,20,
6129,1000000,25,
6130,8000000,56,
6131,1000000,20,Khuê Mỹ
6132,30000000,40,
6133,2000000,20,Hòa An
6134,12000000,80,
6135,1000000,20,
6136,10000000,90,Thạc Gián
6137,17000000,180,
6138,1000000,18,Hòa Cường Bắc
6139,14000000,90,
6140,8000000,80,An Hải Bắc
6141,7000000,60,Mân Thái
6142,17000000,119,
6143,,20,Hòa Khánh Bắc
6144,1000000,20,
6145,8000000,80,
6146,3000000,25,
6147,6000000,110,
6148,6000000,100,
6149,5000000,70,
6150,20000000,70,
6151,1000000,20,
6152,3000000,30,
6153,3000000,15,
6154,30000000,75,
6155,2000000,25,
6156,3000000,40,
6157,12000000,120,
6158,1000000,20,
6159,4000000,40,
6160,15000000,130,
6161,20000000,100,
6162,4000000,50,
6163,5000000,60,Thạch Thang
6164,13000000,50,
6165,8000000,30,
6166,3000000,20,
6167,2000000,20,
6168,1000000,30,
6169,4000000,35,
6170,4000000,35,
6171,3000000,50,
6172,3000000,20,
6173,15000000,200,
6174,1000000,20,
6175,4000000,20,
6176,5000000,35,
6177,4000000,50,Hòa Xuân
6178,4000000,50,
6179,5000000,20,
6180,,16,
6181,2000000,34,
6182,2000000,20,
6183,25000000,200,
6184,28000000,400,
6185,7000000,70,
6186,4000000,25,Khuê Trung
6187,8000000,75,
6188,9000000,145,
6189,15000000,60,
6190,2000000,25,
6191,40000000,350,
6192,4000000,20,
6193,5000000,40,
6194,5000000,100,
6195,9000000,120,Khuê Trung
6196,12000000,80,Thanh Bình
6197,7000000,40,
6198,4000000,16,
6199,1000000,20,
6200,1000000,16,
6201,2000000,20,
6202,4000000,20,
6203,1000000,20,Khuê Trung
6204,2000000,13,
6205,30000000,225,
6206,4000000,35,
6207,10000000,200,Thạch Thang
6208,7000000,120,
6209,20000000,85,
6210,9000000,152,
6211,7000000,40,Mỹ An
6212,3000000,18,
6213,9000000,85,
6214,35000000,180,
6215,4000000,110,Hòa An
6216,5000000,20,
6217,18000000,65,
6218,25000000,60,
6219,45000000,96,Mỹ An
6220,3000000,20,
6221,3000000,22,
6222,5000000,40,
6223,13000000,200,
6224,18000000,,
6225,17000000,,
6226,1000000,,
6227,4000000,50,
6228,25000000,50,
6229,2000000,20,
6230,11000000,30,
6231,,20,
6232,1000000,20,
6233,13000000,120,
6234,,20,
6235,8000000,30,
6236,16000000,90,
6237,5000000,75,
6238,11000000,75,
6239,6000000,50,
6240,7000000,,
6241,1000000,20,Hòa Khánh Nam
6242,12000000,145,Thuận Phước
6243,8000000,20,
6244,1000000,20,Mỹ An
6245,17000000,,
6246,11000000,85,
6247,6000000,60,
6248,6000000,,
6249,5000000,100,
6250,2000000,18,
6251,5000000,35,
6252,1000000,25,
6253,1000000,20,Nại Hiên Đông
6254,2000000,20,
6255,1000000,20,
6256,1000000,20,
6257,6000000,40,Hòa Cường Bắc
6258,13000000,56,
6259,2000000,,
6260,3000000,15,
6261,8000000,100,
6262,3000000,,
6263,1000000,,
6264,10000000,30,
6265,20000000,80,An Hải Bắc
6266,7000000,20,
6267,3000000,20,An Hải Bắc
6268,5000000,20,Thuận Phước
6269,30000000,72,
6270,3000000,25,
6271,8000000,60,
6272,18000000,180,
6273,3000000,20,
6274,5000000,80,
6275,2000000,20,
6276,2000000,25,
6277,3000000,28,
6278,30000000,100,
6279,3000000,25,Hòa Cường Bắc
6280,5000000,70,
6281,3000000,20,
6282,2000000,20,
6283,1000000,20,
6284,12000000,120,Hòa Khê
6285,2000000,20,
6286,1000000,20,
6287,3000000,20,
6288,2000000,,Thạc Gián
6289,8000000,,
6290,8000000,,
6291,11000000,,
6292,2000000,,
6293,10000000,,Hòa Cường Bắc
6294,4000000,,
6295,2000000,,
6296,2000000,,
6297,2000000,,
6298,9000000,80,
6299,7000000,,
6300,,20,
6301,6000000,35,
6302,4000000,20,Mỹ An
6303,2000000,20,
6304,2000000,20,
6305,17000000,20,
6306,15000000,150,
6307,2000000,20,
6308,19000000,84,
6309,25000000,180,
6310,15000000,150,
6311,12000000,45,
6312,2000000,,
6313,1000000,,
6314,20000000,200,
6315,18000000,50,Thanh Bình
6316,1000000,20,
6317,6000000,69,
6318,,20,Khuê Trung
6319,15000000,120,
6320,3000000,20,
6321,20000000,270,
6322,1000000,12,
6323,2000000,20,
6324,4000000,,
6325,7000000,,
6326,2000000,,
6327,1000000,,
6328,7000000,60,
6329,5000000,,
6330,,,
6331,2000000,,
6332,2000000,20,
6333,2000000,25,
6334,2000000,20,Hòa Cường Nam
6335,15000000,48,
6336,2000000,20,
6337,3000000,20,
6338,2000000,20,Hòa Minh
6339,7000000,20,
6340,5000000,20,
6341,7000000,20,
6342,2000000,20,Hòa Khê
6343,2000000,20,
6344,1000000,20,
6345,5000000,20,Phước Mỹ
6346,2000000,20,
6347,2000000,20,
6348,6000000,52,
6349,2000000,20,
6350,4000000,100,
6351,1000000,16,
6352,3000000,,
6353,3000000,,
6354,1000000,,
6355,5000000,37,
6356,3000000,25,
6357,1000000,30,
6358,1000000,20,
6359,1000000,18,
6360,20000000,225,
6361,10000000,65,
6362,2000000,20,
6363,1000000,,
6364,15000000,,
6365,9000000,40,
6366,7000000,,
6367,15000000,50,
6368,9000000,120,
6369,40000000,200,
6370,2000000,20,Hòa Minh
6371,2000000,30,
6372,1000000,20,
6373,1000000,20,
6374,4000000,20,
6375,1000000,20,
6376,2000000,20,
6377,1000000,20,Hòa Minh
6378,3000000,80,
6379,4000000,120,
6380,2000000,125,
6381,5000000,35,
6382,1000000,20,
6383,40000000,,
6384,3000000,,
6385,10000000,120,
6386,15000000,200,
6387,2000000,20,
6388,3000000,20,Hòa Cường Nam
6389,2000000,20,
6390,1000000,20,Mỹ An
6391,6000000,50,
6392,5000000,24,
6393,2000000,,
6394,3000000,120,
6395,3000000,20,
6396,2000000,50,
6397,2000000,,
6398,3000000,,
6399,1000000,,
6400,2000000,30,
6401,2000000,,
6402,1000000,18,
6403,13000000,120,
6404,20000000,120,
6405,25000000,120,
6406,4000000,20,Hòa An
6407,7000000,20,
6408,,20,
6409,2000000,20,
6410,2000000,20,
6411,2000000,20,
6412,5000000,25,
6413,5000000,20,
6414,6000000,20,
6415,5000000,20,
6416,2000000,20,
6417,6000000,100,
6418,7000000,120,
6419,3000000,20,
6420,1000000,20,
6421,5000000,94,
6422,2000000,20,
6423,2000000,20,
6424,21000000,90,
6425,2000000,20,
6426,2000000,20,
6427,2000000,20,Thanh Bình
6428,2000000,20,Hòa Minh
6429,1000000,20,
6430,1000000,,
6431,1000000,45,
6432,1000000,,
6433,4000000,35,
6434,12000000,,
6435,5000000,20,Hòa Thuận Tây
6436,2000000,20,
6437,2000000,20,Vĩnh Trung
6438,4000000,,
6439,15000000,75,
6440,3000000,20,
6441,2000000,20,
6442,25000000,100,
6443,8000000,40,
6444,1000000,20,
6445,3000000,20,Hòa Cường Nam
6446,4000000,20,
6447,2000000,40,
6448,4000000,30,
6449,2000000,,
6450,2000000,25,
6451,2000000,,
6452,2000000,,
6453,10000000,50,
6454,2000000,,
6455,2000000,,Thanh Bình
6456,2000000,25,
6457,2000000,20,Mỹ An
6458,6000000,20,
6459,2000000,20,
6460,8000000,145,
6461,4000000,,
6462,8000000,80,
6463,1000000,,
6464,7000000,66,
6465,3000000,,
6466,1000000,,
6467,2000000,20,
6468,3000000,20,
6469,6000000,20,
6470,2000000,20,Hòa Minh
6471,1000000,20,
6472,6000000,20,
6473,6000000,20,An Hải Bắc
6474,6000000,40,
6475,5000000,20,
6476,2000000,20,
6477,2000000,,
6478,1000000,20,
6479,8000000,,
6480,12000000,107,
6481,3000000,,
6482,1000000,,
6483,16000000,70,An Hải Bắc
6484,1000000,,
6485,2000000,,
6486,3000000,30,
6487,3000000,20,
6488,3000000,20,
6489,3000000,30,
6490,1000000,20,
6491,3000000,50,Hòa Minh
6492,2000000,20,
6493,1000000,20,
6494,2000000,20,
6495,2000000,20,
6496,5000000,20,
6497,2000000,20,
6498,1000000,20,
6499,2000000,20,
6500,14000000,100,Chính Gián
6501,7000000,,
6502,9000000,,
6503,2000000,,
6504,15000000,180,
6505,6000000,,
6506,,20,Mỹ An
6507,3000000,,Hòa Xuân
6508,1000000,,
6509,3000000,50,
6510,1000000,,
6511,1000000,,
6512,,,
6513,2000000,,
6514,1000000,40,
6515,2000000,,
6516,2000000,,
6517,2000000,20,
6518,2000000,15,
6519,5000000,25,
6520,1000000,20,
6521,1000000,20,Hòa Minh
6522,1000000,20,
6523,4000000,20,
6524,2000000,20,
6525,2000000,25,
6526,2000000,20,
6527,3000000,20,
6528,3000000,,
6529,1000000,,
6530,9000000,,
6531,2000000,,
6532,5000000,,
6533,8000000,,
6534,,,
6535,1000000,,
6536,1000000,,
6537,,,
6538,2000000,,
6539,2000000,,
6540,7000000,100,
6541,1000000,20,
6542,,20,
6543,2000000,20,
6544,1000000,20,
6545,4000000,20,
6546,,20,
6547,2000000,20,
6548,3000000,20,Hòa Cường Bắc
6549,2000000,20,
6550,5000000,20,
6551,3000000,20,
6552,2000000,20,Khuê Trung
6553,2000000,20,
6554,1000000,20,
6555,27000000,330,
6556,2000000,,
6557,2000000,,
6558,2000000,25,
6559,6000000,100,
6560,1000000,,
6561,2000000,20,Hòa Khánh Bắc
6562,2000000,20,
6563,1000000,20,
6564,1000000,20,
6565,2000000,20,
6566,2000000,20,
6567,2000000,20,
6568,1000000,15,
6569,15000000,,
6570,2000000,,
6571,4000000,,
6572,14000000,,Thọ Quang
6573,3000000,20,
6574,2000000,,
6575,3000000,,Vĩnh Trung
6576,20000000,,Thạch Thang
6577,1000000,,
6578,1000000,25,
6579,2000000,,
6580,14000000,65,
6581,1000000,,
6582,2000000,35,
6583,2000000,,
6584,1000000,14,Hòa An
6585,1000000,,Hòa Hải
6586,2000000,35,
6587,2000000,,
6588,2000000,30,
6589,1000000,,
6590,12000000,,
6591,2000000,20,
6592,2000000,,
6593,2000000,20,
6594,1000000,20,
6595,35000000,120,
6596,3000000,20,
6597,3000000,20,
6598,1000000,20,
6599,3000000,120,
6600,2000000,20,
6601,2000000,27,
6602,2000000,20,
6603,2000000,,
6604,3000000,35,Hòa Cường Bắc
6605,2000000,19,
6606,3000000,20,Hòa Cường Nam
6607,2000000,20,
6608,3000000,20,
6609,2000000,20,
6610,4000000,45,
6611,23000000,225,
6612,1000000,,
6613,2000000,20,
6614,2000000,20,
6615,4000000,45,
6616,3000000,20,Hòa Cường Bắc
6617,2000000,20,
6618,3000000,20,
6619,12000000,82,
6620,13000000,,
6621,1000000,,
6622,1000000,,
6623,1000000,20,
6624,2000000,30,Hòa Xuân
6625,2000000,20,
6626,10000000,100,Mân Thái
6627,2000000,,
6628,3000000,,
6629,2000000,,Thanh Bình
6630,3000000,,
6631,12000000,,
6632,2000000,20,
6633,2000000,20,
6634,3000000,20,
6635,2000000,20,
6636,4000000,120,
6637,1000000,20,
6638,2000000,,
6639,1000000,,
6640,2000000,,
6641,2000000,,
6642,1000000,,
6643,2000000,,
6644,1000000,18,
6645,2000000,14,
6646,23000000,,Phước Mỹ
6647,5000000,150,
6648,8000000,50,
6649,5000000,20,
6650,2000000,20,
6651,2000000,20,
6652,1000000,20,
6653,3000000,,
6654,2000000,125,
6655,2000000,,
6656,2000000,,
6657,8000000,110,
6658,2000000,,
6659,4000000,,
6660,1000000,20,
6661,3000000,20,
6662,1000000,20,
6663,2000000,20,
6664,1000000,20,Hòa Hiệp Nam
6665,2000000,20,
6666,2000000,20,
6667,2000000,80,
6668,1000000,20,Khuê Trung
6669,1000000,70,Thạch Thang
6670,1000000,,
6671,3000000,,
6672,6000000,100,
6673,1000000,24,
6674,2000000,20,
6675,2000000,,
6676,1000000,,
6677,3000000,,
6678,25000000,130,
6679,1000000,,
6680,3000000,20,
6681,2000000,20,
6682,2000000,20,
6683,8000000,,
6684,4000000,,An Hải Tây
6685,1000000,,
6686,1000000,25,
6687,2000000,,
6688,3000000,30,
6689,1000000,,
6690,3000000,30,
6691,2000000,20,
6692,1000000,20,
6693,3000000,20,Nại Hiên Đông
6694,2000000,,
6695,15000000,230,
6696,3000000,35,Mân Thái
6697,6000000,72,
6698,3000000,20,
6699,1000000,20,
6700,3000000,30,Hòa Cường Bắc
6701,2000000,,
6702,13000000,40,
6703,1000000,20,
6704,3000000,20,
6705,1000000,20,
6706,4000000,45,
6707,3000000,,
6708,2000000,,
6709,2000000,,
6710,3000000,,
6711,4000000,49,
6712,50000000,432,
6713,1000000,,
6714,2000000,20,
6715,1000000,20,Hòa An
6716,1000000,20,
6717,5000000,70,
6718,2000000,20,
6719,1000000,20,Hòa Phát
6720,6000000,80,
6721,2000000,20,
6722,3000000,20,
6723,1000000,20,
6724,4000000,49,Hòa An
6725,6000000,60,
6726,4000000,,
6727,2000000,,
6728,3000000,20,Mân Thái
6729,13000000,120,
6730,14000000,,
6731,6000000,120,
6732,3000000,20,
6733,15000000,120,
6734,2000000,,
6735,2000000,28,
6736,,,
6737,1000000,,
6738,2000000,20,Thuận Phước
6739,12000000,120,
6740,1000000,20,
6741,1000000,20,
6742,1000000,20,
6743,4000000,50,Hòa Hải
6744,2000000,20,
6745,5000000,20,
6746,2000000,20,
6747,2000000,25,
6748,2000000,20,
6749,5000000,100,
6750,7000000,100,Mỹ An
6751,2000000,20,
6752,1000000,,
6753,1000000,18,
6754,1000000,20,Khuê Trung
6755,2000000,20,
6756,1000000,20,
6757,,20,
6758,4000000,30,Khuê Trung
6759,2000000,20,
6760,3000000,20,Thuận Phước
6761,3000000,,
6762,2000000,,
6763,1000000,,
6764,2000000,,
6765,3000000,30,
6766,2000000,20,
6767,1000000,20,Hòa Khánh Bắc
6768,1000000,30,
6769,3000000,20,
6770,2000000,20,
6771,2000000,20,
6772,6000000,,
6773,2000000,20,
6774,5000000,20,
6775,1000000,,
6776,1000000,,
6777,2000000,15,
6778,2000000,25,
6779,3000000,20,
6780,2000000,20,
6781,1000000,,
6782,2000000,20,
6783,2000000,20,
6784,8000000,20,Hòa Thuận Đông
6785,1000000,,
6786,1000000,20,
6787,1000000,,
6788,1000000,16,
6789,1000000,33,
6790,1000000,,
6791,4000000,,Thạc Gián
6792,1000000,,
6793,1000000,20,
6794,3000000,20,
6795,1000000,20,
6796,1000000,16,
6797,1000000,20,
6798,1000000,20,
6799,1000000,20,
6800,1000000,20,
6801,2000000,20,
6802,3000000,20,
6803,2000000,100,
6804,2000000,20,
6805,1000000,20,
6806,20000000,60,
6807,1000000,16,
6808,5000000,100,
6809,3000000,20,
6810,7000000,,
6811,3000000,30,
6812,3000000,97,
6813,1000000,,
6814,3000000,30,
6815,5000000,55,
6816,3000000,,
6817,15000000,,
6818,2000000,,
6819,3000000,30,Hòa Cường Bắc
6820,3000000,20,
6821,5000000,20,
6822,1000000,20,
6823,3000000,20,
6824,3000000,20,
6825,1000000,20,
6826,,42,
6827,,55,
6828,5000000,60,
6829,1000000,22,
6830,2000000,,
6831,1000000,18,
6832,,,
6833,2000000,,
6834,2000000,,
6835,3000000,,
6836,2000000,25,
6837,2000000,,
6838,8000000,,
6839,1000000,20,
6840,3000000,20,Mỹ An
6841,10000000,,
6842,4000000,30,Khuê Trung
6843,12000000,70,
6844,3000000,,
6845,,20,
6846,1000000,18,
6847,3000000,50,
6848,1000000,20,
6849,2000000,20,
6850,12000000,,
6851,2000000,22,
6852,4000000,30,
6853,13000000,,
6854,2000000,25,
6855,1000000,20,
6856,2000000,20,
6857,2000000,30,Mỹ An
6858,7000000,30,
6859,4000000,30,
6860,1000000,20,Hòa Hiệp Nam
6861,1000000,15,
6862,1000000,16,
6863,6000000,140,Hòa An
6864,12000000,200,
6865,2000000,120,
6866,2000000,20,
6867,5000000,120,
6868,1000000,20,
6869,2000000,,Hòa Xuân
6870,,,
6871,2000000,20,
6872,4000000,42,
6873,1000000,22,
6874,1000000,22,
6875,2000000,22,
6876,2000000,,
6877,2000000,22,Hòa Cường Nam
6878,2000000,,
6879,3000000,22,
6880,2000000,22,
6881,2000000,,Thanh Bình
6882,2000000,,
6883,3000000,,
6884,2000000,25,
6885,1000000,,
6886,1000000,,
6887,6000000,55,Hòa Xuân
6888,1000000,,
6889,1000000,18,
6890,2000000,,
6891,1000000,,
6892,1000000,50,
6893,2000000,20,
6894,1000000,15,Hòa Phát
6895,2000000,20,
6896,16000000,300,
6897,,16,
6898,1000000,16,Hòa Phát
6899,7000000,,
6900,2000000,20,
6901,1000000,,
6902,2000000,22,
6903,1000000,16,
6904,1000000,,
6905,12000000,200,
6906,2000000,16,Khuê Mỹ
6907,1000000,,
6908,1000000,20,
6909,1000000,20,
6910,,15,
6911,3000000,28,
6912,2000000,15,
6913,1000000,16,
6914,1000000,,
6915,1000000,35,
6916,1000000,20,
6917,1000000,20,
6918,1000000,20,
6919,,16,
6920,2000000,20,
6921,,16,
6922,,,
6923,4000000,45,
6924,1000000,,
6925,2000000,,
6926,1000000,25,
6927,2000000,,
6928,2000000,24,
6929,1000000,,
6930,3000000,,
6931,5000000,,
6932,1000000,,
6933,1000000,,
6934,2000000,,
6935,1000000,20,
6936,2000000,20,
6937,1000000,20,
6938,,20,Hòa Hiệp Bắc
